bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
5118,2814.35,450677.7,465788,-429.6,211.2,1.546
5119,2814.9,451106.5,466320,-432.6,210.7,1.478
5120,2815.45,451556.1,466879.3333,-431.1,210.9,1.506
5121,2816,451998.1,467438.6667,-436.7,210,1.384
5122,2816.55,452479.9,467998,-437.8,209.8,1.357
5123,2817.1,452972,468612.3333,-438.3,209.7,1.348
5124,2817.65,453468,469226.6667,-436.5,210,1.387
5125,2818.2,453950.9,469841,-435.8,210.2,1.403
5126,2818.75,454429,470450,-439.7,209.5,1.322
5127,2819.3,454937.2,471059,-433.5,210.6,1.461
5128,2819.85,455397.5,471668,-426.9,211.7,1.616
5129,2820.4,455814,472201.6667,-431.8,210.9,1.508
5130,2820.95,456261,472735.3333,-426.1,211.8,1.645
5131,2821.5,456671.2,473269,-419.4,212.9,1.833
5132,2822.05,457039.8,473707,-417.3,213.2,1.902
5133,2822.6,457395.4,474145,-411.7,214.2,2.069
5134,2823.15,457722.4,474583,-416.1,213.5,1.936
5135,2823.7,458072.4,475055,-421.5,212.6,1.774
5136,2824.25,458454.6,475527,-425.7,211.9,1.661
5137,2824.8,458863.1,475999,-430.9,211,1.533
5138,2825.35,459306.1,476533.3333,-428.8,211.4,1.582
5139,2825.9,459735.4,477067.6667,-423.5,212.3,1.721
5140,2826.45,460130.4,477602,-419.6,212.9,1.837
5141,2827,460500.8,478048.3333,-416.7,213.4,1.922
5142,2827.55,460855,478494.6667,-414.2,213.8,2
5143,2828.1,461195.6,478941,-412.8,214,2.044
5144,2828.65,461528.8,479381.3333,-417,213.3,1.912
5145,2829.2,461885.5,479821.6667,-420.4,212.8,1.809
5146,2829.75,462262.7,480262,-425.3,212,1.679
5147,2830.3,462669.2,480755,-423.9,212.2,1.715
5148,2830.85,463067.4,481248,-420.5,212.8,1.81
5149,2831.4,463444.8,481741,-419.4,213,1.844
5150,2831.95,463815.6,482198.3333,-418.3,213.1,1.876
5151,2832.5,464180.3,482655.6667,-420.6,212.8,1.814
5152,2833.05,464557.8,483113,-417.1,213.3,1.913
5153,2833.6,464915.9,483541,-416,213.5,1.951
5154,2834.15,465267,483969,-413.8,213.9,2.019
5155,2834.7,465606.7,484397,-415,213.7,1.988
5156,2835.25,465951.9,484805,-412.5,214.1,2.062
5157,2835.8,466284.8,485213,-412.7,214.1,2.061
5158,2836.35,466618.1,485621,-410.3,214.5,2.138
5159,2836.9,466939.4,486008.6667,-411.4,214.3,2.106
5160,2837.45,467265.8,486396.3333,-410.8,214.4,2.125
5161,2838,467589.5,486784,-410.5,214.5,2.135
5162,2838.55,467911.8,487164.6667,-410.7,214.4,2.13
5163,2839.1,468235,487545.3333,-409.5,214.6,2.174
5164,2839.65,468551.7,487926,-406.7,215.1,2.267
5165,2840.2,468855.5,488278.6667,-406.6,215.1,2.277
5166,2840.75,469158.2,488631.3333,-405.4,215.3,2.319
5167,2841.3,469455.4,488984,-404.4,215.5,2.354
5168,2841.85,469748.2,489313.3333,-405.4,215.3,2.332
5169,2842.4,470043.8,489642.6667,-398,216.5,2.588
5170,2842.95,470310.4,489972,-404.9,215.4,2.35
5171,2843.5,470604.2,490306.3333,-404.1,215.5,2.368
5172,2844.05,470896.1,490640.6667,-403.2,215.7,2.401
5173,2844.6,471184.2,490975,-403.5,215.6,2.39
5174,2845.15,471473.9,491312.3333,-404.2,215.5,2.361
5175,2845.7,471767.5,491649.6667,-406.4,215.1,2.283
5176,2846.25,472071.6,491987,-407.2,215,2.252
5177,2846.8,472380.2,492344.3333,-409,214.7,2.189
5178,2847.35,472698.1,492701.6667,-409,214.7,2.188
5179,2847.9,473016.3,493059,-410,214.5,2.155
5180,2848.45,473339.9,493426.3333,-410,214.5,2.154
5181,2849,473664,493793.6667,-410.2,214.5,2.149
5182,2849.55,473989.2,494161,-408.8,214.7,2.19
5183,2850.1,474308.6,494531.3333,-412.7,214.1,2.071
5184,2850.65,474646.5,494901.6667,-410.1,214.5,2.147
5185,2851.2,474973,495272,-412,214.2,2.087
5186,2851.75,475309.3,495650,-412,214.2,2.086
5187,2852.3,475646.3,496028,-412,214.2,2.087
5188,2852.85,475983.6,496406,-410.7,214.4,2.129
5189,2853.4,476314.6,496779.3333,-411.7,214.3,2.098
5190,2853.95,476651.2,497152.6667,-411.9,214.2,2.09
5191,2854.5,476989.5,497526,-413,214.1,2.057
5192,2855.05,477333.8,497903.3333,-411.1,214.4,2.117
5193,2855.6,477668.9,498280.6667,-413,214.1,2.058
5194,2856.15,478014,498658,-412.1,214.2,2.084
5195,2856.7,478355.4,499032,-412.7,214.1,2.068
5196,2857.25,478700.2,499406,-411.7,214.3,2.098
5197,2857.8,479040.7,499780,-411.3,214.3,2.111
5198,2858.35,479379.8,500159.6667,-414.8,213.8,1.998
5199,2858.9,479738.6,500539.3333,-414.5,213.8,2.007
5200,2859.45,480096.8,500919,-414.9,213.8,1.995
5201,2860,480457.8,501307.3333,-415.5,213.7,1.977
5202,2860.55,480822.7,501695.6667,-415.7,213.6,1.969
5203,2861.1,481189.7,502084,-417.9,213.3,1.907
5204,2861.65,481569.2,502472.3333,-414,213.9,2.025
5205,2862.2,481927.3,502860.6667,-415.6,213.7,1.976
5206,2862.75,482295,503249,-415.7,213.6,1.974
5207,2863.3,482663.5,503631.6667,-415.2,213.7,1.989
5208,2863.85,483029.7,504014.3333,-414.2,213.9,2.02
5209,2864.4,483390.8,504397,-415.7,213.6,1.977
5210,2864.95,483760.5,504777.6667,-412.9,214.1,2.06
5211,2865.5,484116,505158.3333,-415.3,213.7,1.986
5212,2866.05,484485.3,505539,-419.2,213.1,1.868
5213,2866.6,484878.7,505954.3333,-420.9,212.8,1.816
5214,2867.15,485283.7,506369.6667,-420.3,212.9,1.834
5215,2867.7,485685.4,506785,-418.5,213.2,1.887
5216,2868.25,486076.3,507184.6667,-417.2,213.4,1.929
5217,2868.8,486459.1,507584.3333,-416.8,213.5,1.941
5218,2869.35,486839.8,507984,-416.1,213.6,1.962
5219,2869.9,487216.6,508379.3333,-416.3,213.6,1.955
5220,2870.45,487595.2,508774.6667,-418.4,213.2,1.889
5221,2871,487987.2,509170,-425.1,212.1,1.701
5222,2871.55,488423.1,509609.3333,-424.8,212.2,1.707
5223,2872.1,488858,510048.6667,-423.6,212.4,1.739
5224,2872.65,489285.2,510488,-424,212.3,1.73
5225,2873.2,489715.5,510911,-422.7,212.5,1.765
5226,2873.75,490137.9,511334,-423.5,212.4,1.744
5227,2874.3,490566.2,511757,-424.1,212.3,1.727
5228,2874.85,490999.4,512179.6667,-424.6,212.2,1.714
5229,2875.4,491436.7,512602.3333,-424.9,212.2,1.707
5230,2875.95,491877,513025,-423.6,212.4,1.744
5231,2876.5,492309.1,513435.6667,-423.1,212.5,1.759
5232,2877.05,492738.8,513846.3333,-423,212.5,1.763
5233,2877.6,493168.6,514257,-423.9,212.4,1.741
5234,2878.15,493604.7,514657.6667,-422.6,212.6,1.779
5235,2878.7,494032.7,515058.3333,-419,213.2,1.886
5236,2879.25,494437.4,515459,-419.6,213.1,1.872
5237,2879.8,494846.1,515853,-420.7,212.9,1.844
5238,2880.35,495262,516247,-420.7,213,1.846
5239,2880.9,495678.2,516641,-417.7,213.5,1.941
5240,2881.45,496075.1,517012,-415.5,213.9,2.014
5241,2882,496458.6,517383,-415.2,213.9,2.024
5242,2882.55,496841,517754,-418.1,213.5,1.94
5243,2883.1,497240.8,518134.3333,-417.2,213.6,1.967
5244,2883.65,497635.8,518514.6667,-417.1,213.6,1.974
5245,2884.2,498030.3,518895,-412.5,214.4,2.125
5246,2884.75,498397.5,519256.3333,-415.6,213.9,2.032
5247,2885.3,498782.2,519617.6667,-412.3,214.5,2.139
5248,2885.85,499148.4,519979,-413.1,214.4,2.116
5249,2886.4,499519.1,520339,-412.4,214.5,2.141
5250,2886.95,499886.3,520699,-412.3,214.5,2.148
5251,2887.5,500252.9,521059,-411,214.7,2.191
5252,2888.05,500613,521418.3333,-412.5,214.5,2.145
5253,2888.6,500981.3,521777.6667,-412.1,214.6,2.16
5254,2889.15,501347.5,522137,-411.4,214.7,2.184
5255,2889.7,501710.4,522495,-412.3,214.5,2.157
5256,2890.25,502078.4,522853,-410.3,214.9,2.225
5257,2890.8,502435.7,523211,-415.2,214.1,2.064
5258,2891.35,502821.5,523582,-411.9,214.6,2.171
5259,2891.9,503188.8,523953,-412.3,214.6,2.161
5260,2892.45,503558.3,524324,-411.8,214.6,2.177
5261,2893,503925.8,524707,-412.8,214.5,2.135
5262,2893.55,504301,525090,-420.4,213.2,1.903
5263,2894.1,504722.6,525473,-418.6,213.5,1.951
5264,2894.65,505134.3,525879,-418.9,213.5,1.944
5265,2895.2,505548.3,526285,-417,213.8,2
5266,2895.75,505951.2,526691,-418.2,213.6,1.967
5267,2896.3,506361.6,527102.3333,-417.6,213.7,1.982
5268,2896.85,506769.3,527513.6667,-420.8,213.2,1.889
5269,2897.4,507197.5,527925,-417.1,213.8,1.997
5270,2897.95,507603.4,528333.6667,-417.2,213.8,1.994
5271,2898.5,508010.4,528742.3333,-420.4,213.2,1.899
5272,2899.05,508438.4,529151,-419.9,213.3,1.911
5273,2899.6,508864.3,529565,-419.6,213.4,1.921
5274,2900.15,509288.3,529979,-417.1,213.8,1.993
5275,2900.7,509697.8,530393,-420.3,213.2,1.899
5276,2901.25,510128.1,530802.6667,-417.8,213.6,1.974
5277,2901.8,510542.7,531212.3333,-416,213.9,2.029
5278,2902.35,510946.5,531622,-414.8,214.1,2.064
5279,2902.9,511343.8,532021.6667,-416.5,213.8,2.011
5280,2903.45,511752.3,532421.3333,-416.7,213.8,1.999
5281,2904,512163.8,532821,-420.7,213.1,1.877
5282,2904.55,512602.6,533274,-422.1,212.9,1.831
5283,2905.1,513053,533727,-425.9,212.3,1.726
5284,2905.65,513531.2,534180,-430,211.6,1.612
5285,2906.2,514044.2,534727.6667,-433.5,211,1.527
5286,2906.75,514586.3,535275.3333,-432.2,211.2,1.556
5287,2907.3,515118.9,535823,-435.8,210.6,1.471
5288,2907.85,515683,536425.6667,-434.4,210.9,1.503
5289,2908.4,516235.5,537028.3333,-435.8,210.6,1.471
5290,2908.95,516800.9,537631,-433,211.1,1.536
5291,2909.5,517343.1,538203.6667,-432.7,211.1,1.545
5292,2910.05,517882.8,538776.3333,-429.3,211.7,1.629
5293,2910.6,518395.2,539349,-431.4,211.4,1.578
5294,2911.15,518924.4,539902.6667,-430,211.6,1.612
5295,2911.7,519443.3,540456.3333,-430.3,211.5,1.605
5296,2912.25,519965,541010,-429.9,211.6,1.614
5297,2912.8,520484.3,541562.6667,-429.5,211.7,1.62
5298,2913.35,521002.1,542115.3333,-434.5,210.8,1.499
5299,2913.9,521561.9,542668,-435.9,210.6,1.463
5300,2914.45,522136.2,543258.6667,-434.6,210.8,1.491
5301,2915,522700.1,543849.3333,-434,210.9,1.504
5302,2915.55,523259.5,544440,-433.8,210.9,1.507
5303,2916.1,523818.2,545008,-433.7,210.9,1.507
5304,2916.65,524377,545576,-432.7,211,1.529
5305,2917.2,524928.2,546144,-431.6,211.2,1.554
5306,2917.75,525470.9,546681.3333,-432.4,211.1,1.532
5307,2918.3,526021.5,547218.6667,-433,210.9,1.516
5308,2918.85,526578.2,547756,-434.8,210.6,1.471
5309,2919.4,527152.1,548281,-435,210.6,1.465
5310,2919.95,527728.8,548806,-436.4,210.4,1.431
5311,2920.5,528319.4,549331,-437,210.3,1.418
5312,2921.05,528915.6,549804,-435.6,210.5,1.452
5313,2921.6,529498.1,550277,-429.9,211.4,1.586
5314,2922.15,530031.2,550750,-429.6,211.5,1.596
5315,2922.7,530561.5,551175.3333,-431,211.3,1.563
5316,2923.25,531102.9,551600.6667,-430.9,211.3,1.566
5317,2923.8,531643.4,552026,-428.9,211.6,1.618
5318,2924.35,532166.4,552404.3333,-424.7,212.3,1.733
5319,2924.9,532654.4,552782.6667,-421.6,212.8,1.82
5320,2925.45,533119.1,553161,-424,212.5,1.754
5321,2926,533601.1,553536.3333,-427.5,211.9,1.663
5322,2926.55,534109.6,553911.6667,-427.3,211.9,1.666
5323,2927.1,534616.9,554287,-431.5,211.2,1.563
5324,2927.65,535157.3,554662,-427.1,212,1.671
5325,2928.2,535662.9,555037,-427.4,211.9,1.669
5326,2928.75,536169.1,555412,-422.1,212.8,1.816
5327,2929.3,536634.6,555730.3333,-420.5,213.1,1.867
5328,2929.85,537087.4,556048.6667,-417.5,213.6,1.957
5329,2930.4,537519.4,556367,-417.2,213.6,1.973
5330,2930.95,537948.4,556645.3333,-412.7,214.4,2.116
5331,2931.5,538348.8,556923.6667,-410,214.8,2.211
5332,2932.05,538732.4,557202,-407.3,215.3,2.309
5333,2932.6,539100.3,557456.3333,-408.7,215,2.263
5334,2933.15,539476.2,557710.6667,-410.3,214.8,2.198
5335,2933.7,539864.1,557965,-416.9,213.7,1.988
5336,2934.25,540293.8,558239,-414.8,214,2.047
5337,2934.8,540711.8,558513,-416.4,213.8,1.997
5338,2935.35,541141.1,558787,-420.3,213.1,1.882
5339,2935.9,541597.1,559064,-418.6,213.4,1.927
5340,2936.45,542043.6,559341,-421.7,212.9,1.839
5341,2937,542512.6,559618,-422,212.9,1.827
5342,2937.55,542985.5,559897.6667,-425.2,212.3,1.737
5343,2938.1,543483.8,560177.3333,-426.3,212.2,1.703
5344,2938.65,543992.4,560457,-431.3,211.3,1.577
5345,2939.2,544542.8,560746,-430.2,211.5,1.602
5346,2939.75,545085.1,561035,-427.4,212,1.678
5347,2940.3,545603.4,561324,-422.9,212.7,1.799
5348,2940.85,546087.9,561580.6667,-423.4,212.6,1.788
5349,2941.4,546576.1,561837.3333,-422.4,212.8,1.817
5350,2941.95,547057.8,562094,-421.7,212.9,1.837
5351,2942.5,547535,562338.3333,-421.6,212.9,1.841
5352,2943.05,548012.1,562582.6667,-419.6,213.3,1.899
5353,2943.6,548475.5,562827,-418.8,213.4,1.924
5354,2944.15,548933.4,563059,-419.8,213.2,1.896
5355,2944.7,549399.2,563291,-416.4,213.8,1.997
5356,2945.25,549842.5,563523,-416.1,213.8,2.01
5357,2945.8,550284.1,563741.3333,-414.4,214.1,2.064
5358,2946.35,550715.7,563959.6667,-414.2,214.1,2.072
5359,2946.9,551146.8,564178,-412.7,214.4,2.12
5360,2947.45,551569.6,564384.3333,-412.4,214.4,2.133
5361,2948,551990.9,564590.6667,-410.8,214.7,2.184
5362,2948.55,552403.6,564797,-411.8,214.5,2.153
5363,2949.1,552823.1,564996.3333,-409.4,214.9,2.234
5364,2949.65,553228.2,565195.6667,-409.8,214.8,2.22
5365,2950.2,553637.1,565395,-408.1,215.1,2.277
5366,2950.75,554036.6,565584.6667,-408.7,215,2.259
5367,2951.3,554440.2,565774.3333,-405.8,215.5,2.359
5368,2951.85,554827.4,565964,-402.6,216,2.482
5369,2952.4,555196,566144,-404.8,215.6,2.398
5370,2952.95,555578.2,566324,-404.9,215.6,2.388
5371,2953.5,555962.6,566504,-405.7,215.4,2.356
5372,2954.05,556352.6,566685.6667,-406,215.4,2.342
5373,2954.6,556745.1,566867.3333,-404.8,215.6,2.382
5374,2955.15,557131.2,567049,-402,216,2.485
5375,2955.7,557501.6,567224,-403.1,215.8,2.442
5376,2956.25,557878.6,567399,-403.1,215.8,2.436
5377,2956.8,558256.6,567574,-403.3,215.7,2.425
5378,2957.35,558636.2,567750.3333,-402.7,215.8,2.443
5379,2957.9,559013.1,567926.6667,-404,215.6,2.396
5380,2958.45,559397.4,568103,-401.5,216,2.483
5381,2959,559768.2,568273.6667,-403,215.8,2.43
5382,2959.55,560146.9,568444.3333,-400.2,216.2,2.533
5383,2960.1,560510.2,568615,-399,216.4,2.579
5384,2960.65,560866.7,568784.3333,-401.7,215.9,2.472
5385,2961.2,561238.6,568953.6667,-403.2,215.7,2.415
5386,2961.75,561619.2,569123,-400.2,216.2,2.527
5387,2962.3,561982.6,569287.6667,-400.8,216.1,2.506
5388,2962.85,562349.1,569452.3333,-399.8,216.2,2.542
5389,2963.4,562709.9,569617,-401.1,216,2.494
5390,2963.95,563077.5,569783.3333,-400.6,216.1,2.51
5391,2964.5,563442.6,569949.6667,-402.2,215.8,2.451
5392,2965.05,563816.3,570116,-400.5,216.1,2.515
5393,2965.6,564180.1,570280,-398.1,216.5,2.613
5394,2966.15,564529.9,570444,-400.4,216.1,2.521
5395,2966.7,564892.3,570608,-400.1,216.2,2.53
5396,2967.25,565253.1,570773.3333,-401.4,216,2.482
5397,2967.8,565620.8,570938.6667,-400.5,216.1,2.516
5398,2968.35,565983.1,571104,-400.6,216.1,2.512
5399,2968.9,566345.4,571272.3333,-401.3,216,2.485
5400,2969.45,566711.8,571440.6667,-400.5,216.1,2.514
5401,2970,567073.8,571609,-400.1,216.2,2.529
5402,2970.55,567433.7,571777,-400.5,216.1,2.513
5403,2971.1,567796.2,571945,-400.2,216.2,2.525
5404,2971.65,568157.3,572113,-399.8,216.2,2.542
5405,2972.2,568516.8,572284,-400.2,216.2,2.53
5406,2972.75,568878.4,572455,-401.8,215.9,2.47
5407,2973.3,569249.4,572626,-400.8,216.1,2.509
5408,2973.85,569615.2,572804.3333,-402.6,215.8,2.446
5409,2974.4,569990.9,572982.6667,-403.1,215.8,2.431
5410,2974.95,570369.7,573161,-400.6,216.2,2.531
5411,2975.5,570734.1,573339.3333,-401.3,216.1,2.51
5412,2976.05,571102.1,573517.6667,-400.1,216.3,2.552
5413,2976.6,571464.5,573696,-405.2,215.5,2.369
5414,2977.15,571855.1,573883,-402.1,216,2.486
5415,2977.7,572227.8,574070,-400.6,216.3,2.557
5416,2978.25,572590.4,574257,-400.4,216.4,2.568
5417,2978.8,572951.8,574444.3333,-403.4,215.9,2.466
5418,2979.35,573328.4,574631.6667,-400.9,216.4,2.574
5419,2979.9,573689.3,574819,-401.8,216.3,2.551
5420,2980.45,574053.9,575008.6667,-400.9,216.5,2.599
5421,2981,574411.9,575198.3333,-401.1,216.5,2.601
5422,2981.55,574770,575388,-402.2,216.3,2.565
5423,2982.1,575133.4,575583.3333,-400,216.7,2.654
5424,2982.65,575484.6,575778.6667,-400.9,216.5,2.614
5425,2983.2,575841.6,575974,-402.4,216.2,2.539
5426,2983.75,576209.2,576187.6667,-403.2,216,2.483
5427,2984.3,576585.3,576401.3333,-403.2,215.9,2.453
5428,2984.85,576966.4,576615,-402.4,215.9,2.471
5429,2985.4,577344.9,576842.6667,-403.6,215.8,2.43
5430,2985.95,577730.5,577070.3333,-403.4,215.8,2.444
5431,2986.5,578114.4,577298,-402.8,215.9,2.468
5432,2987.05,578494.9,577535.6667,-403,215.9,2.463
5433,2987.6,578876.7,577773.3333,-405.6,215.5,2.363
5434,2988.15,579275,578011,-401,216.2,2.546
5435,2988.7,579645.5,578249.3333,-400.4,216.3,2.569
5436,2989.25,580013.4,578487.6667,-401.8,216.1,2.519
5437,2989.8,580389.4,578726,-399.6,216.5,2.609
5438,2990.35,580753.2,578964.3333,-396.8,217,2.724
5439,2990.9,581102.1,579202.6667,-397.7,216.8,2.694
5440,2991.45,581455.4,579441,-397.7,216.8,2.695
5441,2992,581809.1,579687,-397.3,216.9,2.712
5442,2992.55,582160.9,579933,-397.8,216.8,2.695
5443,2993.1,582515.4,580179,-397.1,216.9,2.723
5444,2993.65,582866.8,580442.6667,-399.3,216.6,2.632
5445,2994.2,583231.1,580706.3333,-402.2,216.1,2.508
5446,2994.75,583614.2,580970,-408.6,215.1,2.274
5447,2995.3,584037.4,581288.3333,-407.1,215.3,2.32
5448,2995.85,584452.9,581606.6667,-410.9,214.7,2.188
5449,2996.4,584894.1,581925,-414.8,214.1,2.058
5450,2996.95,585363.9,582299.3333,-415.5,214,2.032
5451,2997.5,585840.4,582673.6667,-419,213.4,1.922
5452,2998.05,586344.7,583048,-424.1,212.5,1.774
5453,2998.6,586892,583516.3333,-426.8,212.1,1.698
5454,2999.15,587464.7,583984.6667,-430.5,211.5,1.602
5455,2999.7,588073.1,584453,-431.7,211.3,1.573
5456,3000.25,588693.5,584960.3333,-425.8,212.3,1.724
5457,3000.8,589260.4,585467.6667,-425,212.4,1.748
5458,3001.35,589820.4,585975,-427.2,212,1.691
5459,3001.9,590400.4,586512,-423.5,212.7,1.784
5460,3002.45,590951.9,587049,-431.1,211.4,1.588
5461,3003,591573.4,587586,-429.8,211.6,1.618
5462,3003.55,592185.2,588144.3333,-427.5,212,1.679
5463,3004.1,592776.2,588702.6667,-422,212.9,1.837
5464,3004.65,593317.5,589261,-418.7,213.5,1.937
5465,3005.2,593832.2,589755.3333,-416.7,213.8,2.003
5466,3005.75,594331.2,590249.6667,-411.9,214.6,2.163
5467,3006.3,594794.5,590744,-411.9,214.6,2.159
5468,3006.85,595259.6,591287,-420.3,213.2,1.895
5469,3007.4,595790.6,591830,-425.2,212.4,1.752
5470,3007.95,596366.4,592373,-423.9,212.6,1.787
5471,3008.5,596932.3,592970.3333,-420.1,213.3,1.899
5472,3009.05,597465.9,593567.6667,-420.1,213.3,1.903
5473,3009.6,597999.7,594165,-416.3,213.9,2.017
5474,3010.15,598504.1,594736.3333,-417.4,213.7,1.988
5475,3010.7,599017.2,595307.6667,-413.8,214.3,2.101
5476,3011.25,599503.7,595879,-416.4,213.9,2.018
5477,3011.8,600011.2,596529,-421.7,213,1.855
5478,3012.35,600564.4,597179,-426.3,212.3,1.722
5479,3012.9,601161.4,597829,-432.3,211.3,1.568
5480,3013.45,601818.6,598594.3333,-427.8,212,1.683
5481,3014,602432.1,599359.6667,-423.8,212.7,1.796
5482,3014.55,603008.1,600125,-423.3,212.8,1.812
5483,3015.1,603580.1,600827.3333,-422.9,212.8,1.828
5484,3015.65,604147.6,601529.6667,-416.3,213.9,2.022
5485,3016.2,604661.8,602232,-418.6,213.5,1.955
5486,3016.75,605194.4,602927.6667,-420.1,213.3,1.909
5487,3017.3,605740.6,603623.3333,-418.6,213.5,1.952
5488,3017.85,606275.5,604319,-418.9,213.5,1.944
5489,3018.4,606813.1,605002.3333,-417.2,213.8,1.997
5490,3018.95,607337.1,605685.6667,-414.8,214.2,2.073
5491,3019.5,607842.4,606369,-414.6,214.2,2.081
5492,3020.05,608346.3,607016.6667,-413.7,214.3,2.113
5493,3020.6,608843.1,607664.3333,-408.1,215.2,2.303
5494,3021.15,609299.1,608312,-406.5,215.5,2.364
5495,3021.7,609744,608911.6667,-405.8,215.6,2.39
5496,3022.25,610184.4,609511.3333,-404.1,215.9,2.453
5497,3022.8,610613.9,610111,-401.7,216.2,2.543
5498,3023.35,611028.4,610677.6667,-399.9,216.5,2.616
5499,3023.9,611431.6,611244.3333,-398.5,216.7,2.669
5500,3024.45,611827.1,611811,-401.6,216.2,2.535
5501,3025,612243.8,612399,-400.5,216.4,2.572
5502,3025.55,612654.8,612987,-400.5,216.3,2.571
5503,3026.1,613066.2,613575,-396.7,216.9,2.719
5504,3026.65,613455.2,614147.3333,-398.2,216.7,2.656
5505,3027.2,613853.9,614719.6667,-397.9,216.7,2.659
5506,3027.75,614252.3,615292,-399.2,216.5,2.604
5507,3028.3,614659.4,615885,-396.9,216.8,2.687
5508,3028.85,615054.2,616478,-398.5,216.5,2.619
5509,3029.4,615459.4,617071,-399.3,216.4,2.579
5510,3029.95,615871.2,617712,-401.9,215.9,2.466
5511,3030.5,616302.1,618353,-403.7,215.6,2.397
5512,3031.05,616745.4,618994,-400.4,216.1,2.512
5513,3031.6,617168.5,619639.6667,-402.6,215.7,2.429
5514,3032.15,617606,620285.3333,-399.1,216.3,2.555
5515,3032.7,618022.2,620931,-400.5,216,2.497
5516,3033.25,618448.1,621586,-400.1,216.1,2.506
5517,3033.8,618872.5,622241,-400.8,216,2.471
5518,3034.35,619303.1,622896,-402.9,215.6,2.387
5519,3034.9,619748.7,623600.3333,-404.5,215.3,2.324
5520,3035.45,620206.8,624304.6667,-402.9,215.5,2.375
5521,3036,620655.1,625009,-402.9,215.5,2.376
5522,3036.55,621103.4,625718.6667,-399.6,216.1,2.492
5523,3037.1,621531.1,626428.3333,-405.3,215.1,2.271
5524,3037.65,622000.2,627138,-412.5,213.9,2.029
5525,3038.2,622525.8,628092.6667,-419,212.8,1.816
5526,3038.75,623113,629047.3333,-428.7,211.2,1.556
5527,3039.3,623798.6,630002,-436.9,209.9,1.365
5528,3039.85,624580.4,631365.3333,-438.3,209.6,1.331
5529,3040.4,625382,632728.6667,-439.1,209.5,1.315
5530,3040.95,626193.9,634092,-434.9,210.2,1.403
5531,3041.5,626955.2,635435.6667,-439,209.5,1.319
5532,3042.05,627765.2,636779.3333,-439.2,209.5,1.315
5533,3042.6,628577.9,638123,-436.1,210,1.382
5534,3043.15,629351.1,639443.3333,-438,209.7,1.343
5535,3043.7,630147.3,640763.6667,-439.1,209.5,1.32
5536,3044.25,630958.1,642084,-439.3,209.5,1.318
5537,3044.8,631770.8,643283.6667,-434.5,210.3,1.423
5538,3045.35,632524.4,644483.3333,-429.3,211.2,1.548
5539,3045.9,633217.7,645683,-430.2,211,1.528
5540,3046.45,633921.5,646708,-431,210.9,1.51
5541,3047,634635.2,647733,-431.2,210.9,1.507
5542,3047.55,635352.1,648758,-428.9,211.3,1.563
5543,3048.1,636044.1,649681.3333,-427.6,211.5,1.597
5544,3048.65,636722,650604.6667,-431.3,210.9,1.508
5545,3049.2,637441.4,651528,-430.2,211.1,1.535
5546,3049.75,638149,652451,-432.9,210.7,1.474
5547,3050.3,638886.8,653374,-433.3,210.6,1.466
5548,3050.85,639629.6,654297,-430.5,211.1,1.536
5549,3051.4,640339.1,655129,-426.8,211.7,1.629
5550,3051.95,641009.2,655961,-425.6,211.9,1.661
5551,3052.5,641667.1,656793,-427.3,211.6,1.616
5552,3053.05,642343.6,657642.6667,-431.7,210.9,1.507
5553,3053.6,643069.6,658492.3333,-434.4,210.4,1.442
5554,3054.15,643828.7,659342,-434.6,210.4,1.436
5555,3054.7,644591.4,660223.6667,-438.4,209.8,1.354
5556,3055.25,645400.1,661105.3333,-436.3,210.1,1.399
5557,3055.8,646182.4,661987,-431.1,211,1.52
5558,3056.35,646902.1,662802.6667,-433.5,210.6,1.464
5559,3056.9,647648.6,663618.3333,-437.1,210,1.382
5560,3057.45,648439.1,664434,-440.3,209.5,1.313
5561,3058,649270.6,665304.3333,-441,209.4,1.298
5562,3058.55,650111,666174.6667,-440.7,209.4,1.306
5563,3059.1,650945.4,667045,-440.5,209.5,1.311
5564,3059.65,651775.8,667833,-436.9,210.1,1.392
5565,3060.2,652557.6,668621,-432.1,210.9,1.502
